Unnamed: 0,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct
800,15983.0,M,New York,25.0,17194.0,2019-01-05,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/5/2019,4500.0,4055.3,1,ELEC10,10.0
810,14849.0,F,New Jersey,45.0,17208.0,2019-01-05,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5.0,81.5,6.5,Clicked,0.1,1/5/2019,4500.0,4055.3,1,ELEC10,10.0
812,14849.0,F,New Jersey,45.0,17210.0,2019-01-06,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/6/2019,4500.0,3796.85,1,ELEC10,10.0
816,17968.0,M,New York,33.0,17219.0,2019-01-06,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,4.0,153.71,6.5,Not Used,0.1,1/6/2019,4500.0,3796.85,1,ELEC10,10.0
835,16210.0,M,New York,49.0,17267.0,2019-01-06,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/6/2019,4500.0,3796.85,1,ELEC10,10.0
843,17897.0,M,Washington DC,19.0,17272.0,2019-01-06,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/6/2019,4500.0,3796.85,1,ELEC10,10.0
861,17377.0,M,Chicago,34.0,17295.0,2019-01-06,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/6/2019,4500.0,3796.85,1,ELEC10,10.0
867,17897.0,M,Washington DC,19.0,17306.0,2019-01-07,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/7/2019,4500.0,2579.52,1,ELEC10,10.0
868,16552.0,F,California,27.0,17301.0,2019-01-07,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Clicked,0.1,1/7/2019,4500.0,2579.52,1,ELEC10,10.0
870,17181.0,F,New York,49.0,17305.0,2019-01-07,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Not Used,0.1,1/7/2019,4500.0,2579.52,1,ELEC10,10.0
871,17951.0,F,Chicago,36.0,17308.0,2019-01-07,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/7/2019,4500.0,2579.52,1,ELEC10,10.0
875,14729.0,M,Washington DC,43.0,17313.0,2019-01-07,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/7/2019,4500.0,2579.52,1,ELEC10,10.0
895,14729.0,M,Washington DC,43.0,17342.0,2019-01-08,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/8/2019,5000.0,2551.38,1,ELEC10,10.0
911,15012.0,F,California,42.0,17372.0,2019-01-08,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,Not Used,0.1,1/8/2019,5000.0,2551.38,1,ELEC10,10.0
928,12748.0,F,Chicago,28.0,18405.0,2019-01-20,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/20/2019,3000.0,2073.51,1,ELEC10,10.0
929,16244.0,F,New York,36.0,18371.0,2019-01-20,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,102.13,6.5,Clicked,0.1,1/20/2019,3000.0,2073.51,1,ELEC10,10.0
945,15111.0,M,New Jersey,9.0,18394.0,2019-01-20,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Clicked,0.1,1/20/2019,3000.0,2073.51,1,ELEC10,10.0
952,14390.0,M,Chicago,37.0,18406.0,2019-01-20,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/20/2019,3000.0,2073.51,1,ELEC10,10.0
972,16546.0,F,California,42.0,18432.0,2019-01-20,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/20/2019,3000.0,2073.51,1,ELEC10,10.0
976,15260.0,F,Chicago,45.0,18439.0,2019-01-20,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,81.5,6.5,Used,0.1,1/20/2019,3000.0,2073.51,1,ELEC10,10.0
983,13305.0,F,Chicago,38.0,18452.0,2019-01-20,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,Not Used,0.1,1/20/2019,3000.0,2073.51,1,ELEC10,10.0
984,14491.0,F,California,6.0,18454.0,2019-01-20,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/20/2019,3000.0,2073.51,1,ELEC10,10.0
985,15012.0,F,California,42.0,17394.0,2019-01-09,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,81.5,6.5,Clicked,0.1,1/9/2019,5000.0,3287.83,1,ELEC10,10.0
990,12868.0,F,California,8.0,17407.0,2019-01-09,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,4.0,81.5,6.5,Clicked,0.1,1/9/2019,5000.0,3287.83,1,ELEC10,10.0
994,14001.0,F,New York,10.0,17417.0,2019-01-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/9/2019,5000.0,3287.83,1,ELEC10,10.0
997,12662.0,M,Chicago,21.0,17430.0,2019-01-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Not Used,0.1,1/9/2019,5000.0,3287.83,1,ELEC10,10.0
1003,15525.0,M,New York,48.0,17437.0,2019-01-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Clicked,0.1,1/9/2019,5000.0,3287.83,1,ELEC10,10.0
1031,14237.0,F,Chicago,39.0,17475.0,2019-01-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/9/2019,5000.0,3287.83,1,ELEC10,10.0
1034,17905.0,M,New York,42.0,17484.0,2019-01-09,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/9/2019,5000.0,3287.83,1,ELEC10,10.0
1039,15485.0,M,New York,25.0,17496.0,2019-01-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/9/2019,5000.0,3287.83,1,ELEC10,10.0
1044,12433.0,M,California,32.0,17511.0,2019-01-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/9/2019,5000.0,3287.83,1,ELEC10,10.0
1045,12433.0,M,California,32.0,17518.0,2019-01-10,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/10/2019,5000.0,515.44,1,ELEC10,10.0
1061,16955.0,F,New York,15.0,17555.0,2019-01-10,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,Clicked,0.1,1/10/2019,5000.0,515.44,1,ELEC10,10.0
1063,15350.0,M,California,48.0,17562.0,2019-01-10,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/10/2019,5000.0,515.44,1,ELEC10,10.0
1067,15605.0,F,California,21.0,17563.0,2019-01-10,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,81.5,6.5,Clicked,0.1,1/10/2019,5000.0,515.44,1,ELEC10,10.0
1079,18144.0,F,California,26.0,17579.0,2019-01-10,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/10/2019,5000.0,515.44,1,ELEC10,10.0
1082,15922.0,M,Chicago,29.0,17582.0,2019-01-10,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Clicked,0.1,1/10/2019,5000.0,515.44,1,ELEC10,10.0
1085,14594.0,M,California,5.0,17592.0,2019-01-10,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/10/2019,5000.0,515.44,1,ELEC10,10.0
1092,14594.0,M,California,5.0,17605.0,2019-01-11,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/11/2019,5000.0,1757.58,1,ELEC10,10.0
1106,15165.0,F,New Jersey,36.0,17622.0,2019-01-11,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,81.5,6.5,Used,0.1,1/11/2019,5000.0,1757.58,1,ELEC10,10.0
1113,14911.0,F,California,34.0,17637.0,2019-01-11,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/11/2019,5000.0,1757.58,1,ELEC10,10.0
1123,16456.0,M,California,47.0,17653.0,2019-01-11,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,81.5,6.5,Used,0.1,1/11/2019,5000.0,1757.58,1,ELEC10,10.0
1128,12472.0,F,New Jersey,2.0,17665.0,2019-01-11,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/11/2019,5000.0,1757.58,1,ELEC10,10.0
1130,17346.0,F,New Jersey,12.0,17673.0,2019-01-11,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/11/2019,5000.0,1757.58,1,ELEC10,10.0
1135,14911.0,F,California,34.0,19070.0,2019-01-28,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/28/2019,1000.0,993.69,1,ELEC10,10.0
1136,17228.0,M,Chicago,42.0,19035.0,2019-01-28,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/28/2019,1000.0,993.69,1,ELEC10,10.0
1145,14829.0,M,California,15.0,19042.0,2019-01-28,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,102.13,6.5,Used,0.1,1/28/2019,1000.0,993.69,1,ELEC10,10.0
1160,17412.0,F,California,19.0,19064.0,2019-01-28,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/28/2019,1000.0,993.69,1,ELEC10,10.0
1164,17841.0,M,California,21.0,17693.0,2019-01-12,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,102.13,6.5,Clicked,0.1,1/12/2019,5000.0,2435.97,1,ELEC10,10.0
1186,17346.0,F,New Jersey,12.0,17685.0,2019-01-12,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/12/2019,5000.0,2435.97,1,ELEC10,10.0
1187,17643.0,F,California,33.0,17690.0,2019-01-12,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/12/2019,5000.0,2435.97,1,ELEC10,10.0
1190,17873.0,M,California,26.0,17731.0,2019-01-12,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Used,0.1,1/12/2019,5000.0,2435.97,1,ELEC10,10.0
1194,13093.0,M,California,35.0,17734.0,2019-01-12,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/12/2019,5000.0,2435.97,1,ELEC10,10.0
1197,12921.0,M,New York,49.0,17742.0,2019-01-12,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/12/2019,5000.0,2435.97,1,ELEC10,10.0
1205,13468.0,M,New York,33.0,17748.0,2019-01-12,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Not Used,0.1,1/12/2019,5000.0,2435.97,1,ELEC10,10.0
1207,13468.0,M,New York,33.0,17756.0,2019-01-13,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/13/2019,5000.0,2449.65,1,ELEC10,10.0
1210,17760.0,F,New Jersey,45.0,17760.0,2019-01-13,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/13/2019,5000.0,2449.65,1,ELEC10,10.0
1215,16928.0,F,California,19.0,17768.0,2019-01-13,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Used,0.1,1/13/2019,5000.0,2449.65,1,ELEC10,10.0
1216,16048.0,M,New Jersey,12.0,17772.0,2019-01-13,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Not Used,0.1,1/13/2019,5000.0,2449.65,1,ELEC10,10.0
1220,16274.0,F,California,43.0,17775.0,2019-01-13,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Not Used,0.1,1/13/2019,5000.0,2449.65,1,ELEC10,10.0
1241,14696.0,M,New York,48.0,17818.0,2019-01-13,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/13/2019,5000.0,2449.65,1,ELEC10,10.0
1254,16539.0,M,California,2.0,17840.0,2019-01-13,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,5.0,122.77,6.5,Clicked,0.1,1/13/2019,5000.0,2449.65,1,ELEC10,10.0
1262,17025.0,F,Chicago,45.0,17857.0,2019-01-13,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/13/2019,5000.0,2449.65,1,ELEC10,10.0
1264,17025.0,F,Chicago,45.0,17859.0,2019-01-14,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5.0,81.5,6.5,Clicked,0.1,1/14/2019,5000.0,1920.57,1,ELEC10,10.0
1266,13777.0,F,California,7.0,17868.0,2019-01-14,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/14/2019,5000.0,1920.57,1,ELEC10,10.0
1273,17690.0,F,Chicago,6.0,17881.0,2019-01-14,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/14/2019,5000.0,1920.57,1,ELEC10,10.0
1280,12947.0,M,California,48.0,17892.0,2019-01-14,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/14/2019,5000.0,1920.57,1,ELEC10,10.0
1284,13777.0,F,California,7.0,17906.0,2019-01-15,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/15/2019,3000.0,1734.68,1,ELEC10,10.0
1285,12947.0,M,California,48.0,17900.0,2019-01-15,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/15/2019,3000.0,1734.68,1,ELEC10,10.0
1293,17460.0,F,California,35.0,17907.0,2019-01-15,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Clicked,0.1,1/15/2019,3000.0,1734.68,1,ELEC10,10.0
1294,18229.0,M,New York,16.0,17907.0,2019-01-15,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,81.5,6.5,Clicked,0.1,1/15/2019,3000.0,1734.68,1,ELEC10,10.0
1301,14142.0,F,Chicago,21.0,17914.0,2019-01-15,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/15/2019,3000.0,1734.68,1,ELEC10,10.0
1316,17069.0,F,California,10.0,17943.0,2019-01-15,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/15/2019,3000.0,1734.68,1,ELEC10,10.0
1318,13065.0,F,Chicago,32.0,17945.0,2019-01-15,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5.0,81.5,6.5,Clicked,0.1,1/15/2019,3000.0,1734.68,1,ELEC10,10.0
1322,18041.0,M,Washington DC,30.0,18268.0,2019-01-19,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,102.13,6.5,Not Used,0.1,1/19/2019,3000.0,2753.56,1,ELEC10,10.0
1363,15955.0,F,California,49.0,18281.0,2019-01-19,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,3.0,153.71,6.5,Clicked,0.1,1/19/2019,3000.0,2753.56,1,ELEC10,10.0
1371,16244.0,F,New York,36.0,18362.0,2019-01-19,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/19/2019,3000.0,2753.56,1,ELEC10,10.0
1376,16546.0,F,California,42.0,19106.0,2019-01-29,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Not Used,0.1,1/29/2019,700.0,836.13,1,ELEC10,10.0
1378,14031.0,F,Chicago,17.0,19071.0,2019-01-29,GGOENEBB079399,Nest Protect Smoke + CO Black Wired Alarm-USA,Nest-USA,1.0,102.13,6.5,Not Used,0.1,1/29/2019,700.0,836.13,1,ELEC10,10.0
1384,14775.0,F,Chicago,25.0,19089.0,2019-01-29,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Used,0.1,1/29/2019,700.0,836.13,1,ELEC10,10.0
1391,17659.0,F,California,33.0,19104.0,2019-01-29,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/29/2019,700.0,836.13,1,ELEC10,10.0
1392,15646.0,M,California,10.0,19109.0,2019-01-29,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/29/2019,700.0,836.13,1,ELEC10,10.0
1402,13958.0,F,New Jersey,22.0,19123.0,2019-01-29,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/29/2019,700.0,836.13,1,ELEC10,10.0
1405,15827.0,F,Chicago,3.0,18577.0,2019-01-23,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/23/2019,1000.0,1356.59,1,ELEC10,10.0
1409,14180.0,F,California,11.0,18579.0,2019-01-23,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/23/2019,1000.0,1356.59,1,ELEC10,10.0
1416,13117.0,M,New Jersey,30.0,18594.0,2019-01-23,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/23/2019,1000.0,1356.59,1,ELEC10,10.0
1419,16916.0,F,New York,7.0,18598.0,2019-01-23,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Used,0.1,1/23/2019,1000.0,1356.59,1,ELEC10,10.0
1431,17964.0,M,New Jersey,5.0,18631.0,2019-01-23,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,Clicked,0.1,1/23/2019,1000.0,1356.59,1,ELEC10,10.0
1452,14466.0,F,Chicago,18.0,18661.0,2019-01-23,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/23/2019,1000.0,1356.59,1,ELEC10,10.0
1458,17235.0,M,California,12.0,18668.0,2019-01-23,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/23/2019,1000.0,1356.59,1,ELEC10,10.0
1468,16510.0,F,California,39.0,18675.0,2019-01-23,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Used,0.1,1/23/2019,1000.0,1356.59,1,ELEC10,10.0
1472,15640.0,F,California,30.0,18961.0,2019-01-27,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/27/2019,1000.0,687.86,1,ELEC10,10.0
1473,15574.0,F,New York,5.0,18964.0,2019-01-27,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/27/2019,1000.0,687.86,1,ELEC10,10.0
1500,16770.0,F,Chicago,26.0,19018.0,2019-01-27,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/27/2019,1000.0,687.86,1,ELEC10,10.0
1502,17838.0,F,California,14.0,19021.0,2019-01-27,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1/27/2019,1000.0,687.86,1,ELEC10,10.0
1509,17228.0,M,Chicago,42.0,19032.0,2019-01-27,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Not Used,0.1,1/27/2019,1000.0,687.86,1,ELEC10,10.0
1516,16150.0,F,Washington DC,34.0,19278.0,2019-01-31,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,81.5,6.5,Used,0.1,1/31/2019,700.0,1380.14,1,ELEC10,10.0
1522,14236.0,F,Chicago,18.0,19288.0,2019-01-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1/31/2019,700.0,1380.14,1,ELEC10,10.0
1523,17961.0,F,California,10.0,19291.0,2019-01-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Not Used,0.1,1/31/2019,700.0,1380.14,1,ELEC10,10.0
1525,14573.0,M,California,40.0,19298.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1/31/2019,700.0,1380.14,1,ELEC10,10.0
1541,17135.0,F,California,45.0,19343.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,Used,0.1,1/31/2019,700.0,1380.14,1,ELEC10,10.0
1548,12967.0,F,New York,34.0,19356.0,2019-01-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Not Used,0.1,1/31/2019,700.0,1380.14,1,ELEC10,10.0
1553,12686.0,M,Chicago,30.0,19363.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Used,0.1,1/31/2019,700.0,1380.14,1,ELEC10,10.0
1557,14679.0,M,California,26.0,19367.0,2019-01-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,1/31/2019,700.0,1380.14,1,ELEC10,10.0
1558,15240.0,M,New York,40.0,19369.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Clicked,0.1,1/31/2019,700.0,1380.14,1,ELEC10,10.0
1560,13370.0,M,Washington DC,41.0,19372.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1/31/2019,700.0,1380.14,1,ELEC10,10.0
1603,14045.0,F,California,14.0,16984.0,2019-01-04,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1.0,2.47,6.5,Clicked,0.1,1/4/2019,4500.0,2928.55,1,OFF10,10.0
1632,15235.0,F,New Jersey,23.0,17985.0,2019-01-16,GGOEGGOA017399,Maze Pen,Office,25.0,0.98,6.5,Used,0.1,1/16/2019,3000.0,3727.61,1,OFF10,10.0
1665,14047.0,F,California,10.0,18114.0,2019-01-17,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,21.0,1.96,6.5,Used,0.1,1/17/2019,3000.0,417.73,1,OFF10,10.0
1680,14135.0,F,Chicago,21.0,18145.0,2019-01-18,GGOEGOAC021799,Ballpoint Pen Blue,Office,4.0,1.02,6.5,Clicked,0.1,1/18/2019,3000.0,1312.5,1,OFF10,10.0
1683,13108.0,F,Chicago,45.0,18153.0,2019-01-18,GGOEYFKQ020699,YouTube Custom Decals,Office,2.0,1.64,18.47,Clicked,0.1,1/18/2019,3000.0,1312.5,1,OFF10,10.0
1689,12471.0,F,California,11.0,18155.0,2019-01-18,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Office,12.0,4.12,6.5,Used,0.1,1/18/2019,3000.0,1312.5,1,OFF10,10.0
1771,17809.0,F,New Jersey,24.0,16747.0,2019-01-02,GGOEGOBG023599,Colored Pencil Set,Office,1.0,3.08,6.5,Clicked,0.1,1/2/2019,4500.0,3480.36,1,OFF10,10.0
1782,17924.0,M,New Jersey,26.0,19163.0,2019-01-30,GGOEGOCR017899,Recycled Paper Journal Set,Office,1.0,4.12,6.5,Clicked,0.1,1/30/2019,700.0,981.86,1,OFF10,10.0
1795,14625.0,F,Chicago,14.0,19161.0,2019-01-30,GGOEGFKA022299,Keyboard DOT Sticker,Office,1.0,1.55,6.5,Used,0.1,1/30/2019,700.0,981.86,1,OFF10,10.0
1797,13011.0,F,New York,18.0,19161.0,2019-01-30,GGOEGOXQ016399,Badge Holder,Office,1.0,2.05,6.5,Clicked,0.1,1/30/2019,700.0,981.86,1,OFF10,10.0
